57.63,55.25,382.75,71.75
57.50,54.88,385.00,70.75
56.00,56.00,384.88,70.00
54.50,55.75,380.00,69.12
55.50,55.88,382.25,70.25
56.00,55.50,385.50,70.62
56.00,56.00,389.00,71.12
56.63,56.75,392.00,71.00
56.75,57.13,391.00,70.75
56.75,58.50,389.25,70.75
56.00,59.00,390.50,70.62
55.75,58.75,390.50,71.12
55.63,59.75,397.50,71.12
55.50,59.63,394.25,70.87
55.88,59.75,395.00,71.12
56.13,59.50,395.00,70.87
56.00,59.63,395.75,70.75
56.25,59.13,391.00,70.50
56.25,59.25,387.75,70.37
55.88,57.88,385.00,71.12
55.13,56.50,385.00,70.50
55.00,55.63,381.50,70.12
55.00,56.25,380.00,70.00
55.25,56.63,381.00,69.50
56.25,56.75,386.00,69.75
56.25,56.38,382.50,69.62
56.25,56.00,380.00,70.00
56.75,55.75,379.00,71.12
56.88,55.50,384.50,71.37
57.50,55.50,388.75,71.50
57.63,53.75,386.25,71.37
57.25,53.25,379.25,70.62
56.50,53.88,383.75,71.12
57.25,56.00,383.50,71.50
57.25,57.00,382.00,71.50
57.00,58.00,386.50,71.37
56.75,58.13,383.75,71.50
57.13,59.50,389.50,71.12
56.75,61.50,394.50,71.37
57.25,64.00,396.25,72.25
57.63,61.75,401.00,72.87
56.63,64.00,402.00,72.37
56.63,66.00,403.00,73.50
57.63,66.37,404.00,74.75
58.75,68.50,404.00,74.75
58.88,68.75,395.50,76.37
59.00,68.25,397.75,75.12
59.25,69.00,399.00,75.00
59.00,70.87,398.50,73.87
59.13,69.62,394.50,71.87
58.63,67.12,393.00,71.50
58.38,66.62,395.25,71.25
58.13,67.37,392.75,71.37
57.88,68.00,391.00,70.87
59.25,68.37,387.75,71.87
60.38,69.00,392.75,73.00
60.50,71.25,399.75,74.50
61.00,71.62,397.50,73.87
61.38,71.37,398.75,74.00
61.63,71.62,396.50,74.37
61.75,72.37,397.00,74.62
61.75,72.00,397.50,75.12
62.00,71.75,395.75,74.87
62.25,71.62,395.00,74.25
60.88,70.37,392.25,73.87
61.00,69.75,392.25,73.37
60.13,68.12,390.63,73.50
59.88,68.50,391.50,74.12
60.25,68.75,392.00,74.12
61.13,68.75,395.13,74.12
61.88,70.62,400.00,74.50
62.63,70.62,403.75,74.75
62.75,70.00,404.00,74.50
62.63,69.75,399.00,74.00
62.38,66.25,397.00,73.50
62.25,67.00,395.75,74.37
61.88,70.37,391.75,74.37
62.00,69.75,393.25,75.00
61.00,68.37,388.00,74.62
61.00,69.12,388.50,75.37
61.88,69.25,390.00,75.25
62.13,68.87,390.75,75.62
62.38,69.12,396.50,76.50
62.75,70.25,398.75,77.62
62.25,71.00,398.00,74.87
61.63,71.00,394.50,75.00
59.50,71.00,397.00,75.50
59.50,71.37,398.00,76.12
59.00,71.87,400.75,75.87
60.13,72.50,410.00,75.37
61.50,74.87,409.00,76.50
62.38,76.75,415.25,76.87
63.00,76.37,416.00,76.62
61.00,74.87,417.75,76.50
61.25,73.50,418.25,76.25
62.25,73.25,423.50,75.00
62.88,73.75,423.50,75.50
63.63,73.87,425.50,77.75
65.00,74.37,424.75,78.37
65.25,74.50,420.25,78.25
65.25,74.12,416.00,78.00
65.75,73.50,413.25,78.75
66.62,72.50,411.50,79.62
68.12,71.50,410.50,79.75
69.87,71.62,412.75,81.12
69.25,70.75,413.00,80.25
66.75,71.12,407.25,79.12
68.00,71.62,406.00,78.75
67.87,71.12,404.25,79.12
67.50,68.25,408.75,79.00
67.50,69.87,408.00,79.87
68.75,71.00,408.50,81.12
68.25,71.12,406.25,81.25
67.75,69.37,404.75,81.12
67.37,67.25,401.25,81.25
67.37,68.12,399.50,81.00
67.00,68.50,398.75,81.25
65.75,66.75,396.50,80.00
65.37,66.12,395.00,79.00
65.75,66.75,398.00,80.00
65.50,67.12,399.50,79.62
66.50,68.25,397.75,80.12
66.50,68.00,396.25,80.00
67.00,67.87,397.00,80.00
66.50,67.87,400.50,79.37
66.50,66.50,399.50,78.87
67.62,65.87,398.25,78.12
67.75,66.37,398.25,78.50
67.62,65.87,398.13,78.87
69.12,69.12,407.00,79.75
69.62,72.87,404.25,80.50
69.12,72.25,406.50,81.12
69.62,71.50,405.25,81.75
70.25,71.62,406.75,82.75
70.87,72.00,403.25,83.37
71.00,69.37,395.00,82.87
71.12,70.75,401.50,82.87
71.12,71.00,400.25,83.25
71.62,72.25,394.00,83.12
71.50,72.87,390.75,82.62
72.12,71.50,384.50,83.00
71.75,70.25,379.00,82.50
71.12,68.50,364.50,81.75
71.00,67.25,370.25,82.87
72.00,68.50,379.00,83.75
70.50,67.62,378.50,83.62
71.87,67.50,387.00,84.12
72.00,69.00,390.50,84.12
72.50,68.87,389.25,84.37
72.87,69.75,383.50,84.75
74.00,69.00,377.50,84.37
73.25,68.75,378.75,83.87
73.37,67.37,379.75,82.37
74.00,69.12,385.50,83.50
74.37,70.00,389.50,85.00
74.87,71.62,391.00,84.50
74.37,72.12,387.88,85.25
74.87,70.37,381.00,85.75
74.75,68.87,376.50,85.62
74.75,69.50,371.50,85.25
75.50,70.87,372.25,85.62
76.00,69.87,376.75,86.37
76.25,70.62,388.00,86.62
76.75,69.75,384.25,87.25
76.87,69.75,385.00,87.75
77.62,70.50,384.00,87.87
77.37,71.00,385.00,87.00
78.12,71.00,387.25,87.25
78.25,73.75,394.00,88.75
79.12,73.62,389.00,89.12
78.75,75.00,385.50,88.50
78.50,73.75,382.25,87.50
77.75,73.75,387.00,86.87
77.75,74.00,391.00,87.25
78.12,74.75,398.00,88.12
78.00,76.00,400.50,87.62
78.25,76.00,398.00,87.75
79.00,76.62,397.00,88.00
80.00,78.00,396.75,88.37
80.37,79.00,403.00,88.50
80.87,81.37,404.25,87.75
81.50,81.12,399.00,87.75
81.00,78.00,396.25,87.75
80.62,77.87,395.50,87.00
80.50,79.37,398.13,87.00
79.87,77.75,394.50,86.12
78.87,79.12,390.00,85.75
78.87,79.75,389.50,84.87
78.37,81.25,385.50,85.00
77.37,84.75,390.50,86.00
77.00,86.62,391.75,86.62
77.25,88.12,399.00,86.62
79.62,86.50,402.00,87.50
